message,compound,neg,neu,pos
"Im in inperialmusic listening2the weirdest track ever byåÓleafcutter johnåÓ-sounds like insects being molested&someone plumbing,remixed by evil men on acid!",-0.6239,0.263,0.638,0.1
\Hey sorry I didntgive ya a a bellearlier hunny,-0.0772,0.206,0.794,0.0
SERIOUSLY. TELL HER THOSE EXACT WORDS RIGHT NOW.,-0.1779,0.195,0.805,0.0
"Tee hee. Off to lecture, cheery bye bye.",0.5574,0.0,0.66,0.34
"Sorry chikku, my cell got some problem thts y i was nt able to reply u or msg u..",-0.4588,0.222,0.778,0.0
If you still havent collected the dough pls let me know so i can go to the place i sent it to get the control number,0.1531,0.0,0.894,0.106
Ok...,0.0,0.0,1.0,0.0
Let me know how to contact you. I've you settled in a room. Lets know you are ok.,0.296,0.0,0.879,0.121
Wot u up 2 u weirdo?,-0.4215,0.583,0.417,0.0
Can do lor...,0.0,0.0,1.0,0.0
Dont put your phone on silent mode ok,0.296,0.0,0.761,0.239
Can i meet Ì_ at 5.. As 4 where depends on where Ì_ wan 2 in lor..,0.0,0.0,1.0,0.0
Waiting 4 my tv show 2 start lor... U leh still busy doing ur report?,0.0,0.0,1.0,0.0
Oh ho. Is this the first time u use these type of words,0.0,0.0,1.0,0.0
Am I the only one who doesn't stalk profiles?,0.0,0.0,1.0,0.0
"Ever green quote ever told by Jerry in cartoon \A Person Who Irritates u Always Is the one Who Loves u Vry Much But Fails to Express It...!..!! :-) :-) gud nyt""",0.5684,0.139,0.63,0.231
Yes i thought so. Thanks.,0.7089,0.0,0.253,0.747
But if she.s drinkin i'm ok.,0.296,0.0,0.694,0.306
"Just wondering, the others just took off",0.0,0.0,1.0,0.0
"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng",0.7717,0.073,0.653,0.274
"What do you do, my dog ? Must I always wait till the end of your day to have word from you ? Did you run out of time on your cell already?",0.0,0.0,1.0,0.0
Happy new year to u too!,0.6114,0.0,0.501,0.499
"Hey...Great deal...Farm tour 9am to 5pm $95/pax, $50 deposit by 16 May",0.0,0.0,1.0,0.0
Eat jap done oso aft ur lect wat... ÌÏ got lect at 12 rite... ,0.0,0.0,1.0,0.0
"Hey babe! I saw you came online for a second and then you disappeared, what happened ?",-0.2942,0.144,0.856,0.0
Da my birthdate in certificate is in april but real date is today. But dont publish it. I shall give you a special treat if you keep the secret. Any way thanks for the wishes,0.9161,0.0,0.693,0.307
Happy birthday... May all ur dreams come true...,0.7506,0.0,0.484,0.516
Aiyah u did ok already lar. E nydc at wheellock?,0.296,0.0,0.761,0.239
TELL HER I SAID EAT SHIT.,-0.5574,0.474,0.526,0.0
Sure! I am driving but will reach my destination soon.,0.2714,0.0,0.694,0.306
"K so am I, how much for an 8th? Fifty?",0.0,0.0,1.0,0.0
Your daily text from me ÛÒ a favour this time,0.4404,0.0,0.734,0.266
Great to hear you are settling well. So what's happenin wit ola?,0.7351,0.0,0.617,0.383
Those cocksuckers. If it makes you feel better ipads are worthless garbage novelty items and you should feel bad for even wanting one,-0.7964,0.313,0.596,0.091
I tot u reach liao. He said t-shirt.,0.0258,0.0,0.82,0.18
"FRAN I DECIDED 2 GO N E WAY IM COMPLETELY BROKE AN KNACKERED I GOT UP BOUT 3 C U 2MRW LOVE JANX P.S THIS IS MY DADS FONE, -NO CREDIT",0.3626,0.17,0.611,0.219
I cant pick the phone right now. Pls send a message,0.0772,0.0,0.86,0.14
Your right! I'll make the appointment right now.,0.0,0.0,1.0,0.0
Designation is software developer and may be she get chennai:),0.0,0.0,1.0,0.0
I jokin oni lar.. ÌÏ busy then i wun disturb Ì_.,-0.4019,0.252,0.748,0.0
"Ok, be careful ! Don't text and drive !",0.5242,0.0,0.533,0.467
"I.ll always be there, even if its just in spirit. I.ll get a bb soon. Just trying to be sure i need it.",0.4588,0.0,0.826,0.174
U r too much close to my heart. If u go away i will be shattered. Plz stay with me.,-0.4215,0.168,0.761,0.071
I love u 2 babe! R u sure everything is alrite. Is he being an idiot? Txt bak girlie,0.5411,0.156,0.522,0.322
How abt making some of the pics bigger?,0.0,0.0,1.0,0.0
Got but got 2 colours lor. One colour is quite light n e other is darker lor. Actually i'm done she's styling my hair now.,0.0,0.0,1.0,0.0
"Whenevr ur sad, Whenevr ur gray, Remembr im here 2 listn 2 watevr u wanna say, Jus walk wid me a little while,&amp; I promise I'll bring back ur smile.:-)",-0.2682,0.11,0.818,0.072
Why nothing. Ok anyway give me treat,0.2052,0.197,0.521,0.282
Ok...,0.0,0.0,1.0,0.0
Correct. So how was work today,0.0,0.0,1.0,0.0
"Just sent again. Do you scream and moan in bed, princess?",-0.5106,0.323,0.677,0.0
"I wake up long ago already... Dunno, what other thing?",0.0,0.0,1.0,0.0
Oh just getting even with u.... u?,0.0,0.0,1.0,0.0
I thk 50 shd be ok he said plus minus 10.. Did Ì_ leave a line in between paragraphs?,0.25,0.065,0.815,0.12
Can you call me plz. Your number shows out of coveragd area. I have urgnt call in vasai &amp; have to reach before 4'o clock so call me plz,0.25,0.0,0.828,0.172
Yeah jay's sort of a fucking retard,-0.4188,0.391,0.393,0.216
"Sorry, was in the bathroom, sup",-0.0772,0.206,0.794,0.0
My exam is for february 4. Wish you a great day.,0.7783,0.0,0.541,0.459
I dont know what to do to come out of this so only am ask questions like this dont mistake me.,0.5478,0.0,0.799,0.201
"Aight no rush, I'll ask jay",-0.296,0.306,0.694,0.0
Good Morning plz call me sir,0.4939,0.0,0.488,0.512
It's ok lar. U sleep early too... Nite...,0.296,0.0,0.732,0.268
"Oh... Icic... K lor, den meet other day...",0.0,0.0,1.0,0.0
"Oh ! A half hour is much longer in Syria than Canada, eh ? Wow you must get SO much more work done in a day than us with all that extra time ! *grins*",0.658,0.0,0.869,0.131
"Sometimes we put walls around our hearts,not just to be safe from getting hurt.. But to find out who cares enough to break the walls &amp; get closer.. GOODNOON:)",0.7096,0.0,0.821,0.179
"Sweet, we may or may not go to 4U to meet carlos so gauge patty's interest in that",0.7402,0.0,0.719,0.281
Then she buying today? ÌÏ no need to c meh...,-0.296,0.216,0.784,0.0
Aight sorry I take ten years to shower. What's the plan?,-0.0772,0.126,0.874,0.0
Every monday..nxt week vl be completing..,0.0,0.0,1.0,0.0
Might ax well im there.,0.2732,0.0,0.656,0.344
Just chill for another 6hrs. If you could sleep the pain is not a surgical emergency so see how it unfolds. Okay,-0.0557,0.13,0.709,0.161
Yeah I'll try to scrounge something up,0.296,0.0,0.732,0.268
Crazy ar he's married. ÌÏ like gd looking guys not me. My frens like say he's korean leona's fave but i dun thk he is. Aft some thinking mayb most prob i'll go.,0.4118,0.048,0.797,0.155
Were somewhere on Fredericksburg,0.0,0.0,1.0,0.0
Que pases un buen tiempo or something like that,0.3612,0.0,0.762,0.238
Is it ok if I stay the night here? Xavier has a sleeping bag and I'm getting tired,-0.1779,0.152,0.733,0.115
She doesnt need any test.,0.0,0.0,1.0,0.0
"Nothing much, chillin at home. Any super bowl plan?",0.5994,0.0,0.672,0.328
Bugis oso near wat... ,0.0,0.0,1.0,0.0
Yo theres no class tmrw right?,-0.296,0.306,0.694,0.0
Let Ur Heart Be Ur Compass Ur Mind Ur Map Ur Soul Ur Guide And U Will Never loose in world....gnun - Sent via WAY2SMS.COM,0.2411,0.0,0.918,0.082
"Goodnight, sleep well da please take care pa. Please.",0.836,0.0,0.336,0.664
Baaaaabe! I misss youuuuu ! Where are you ? I have to go and teach my class at 5 ...,0.0,0.0,1.0,0.0
Convey my regards to him,0.0,0.0,1.0,0.0
U ned to convince him tht its not possible witot hurting his feeling its the main,0.5801,0.0,0.676,0.324
"Good afternoon loverboy ! How goes you day ? Any luck come your way? I think of you, sweetie and send my love across the sea to make you smile and happy",0.9645,0.0,0.533,0.467
If i start sending blackberry torch to nigeria will you find buyer for me?like 4a month. And tell dad not to buy bb from anyone oh.,0.0,0.0,1.0,0.0
"&lt;#&gt; %of pple marry with their lovers... becz they hav gud undrstndng dat avoids problems. i sent dis 2 u, u wil get gud news on friday by d person you like. And tomorrow will be the best day of your life. Dont break this chain. If you break you will suffer. send this to  &lt;#&gt;  frnds in &lt;#&gt;  mins whn u read...",-0.0516,0.117,0.784,0.099
Yo dude guess who just got arrested the other day,-0.4767,0.256,0.744,0.0
Shuhui say change 2 suntec steamboat? U noe where? Where r u now?,0.0,0.0,1.0,0.0
What does the dance river do?,0.0,0.0,1.0,0.0
"Yetunde, i'm sorry but moji and i seem too busy to be able to go shopping. Can you just please find some other way to get what you wanted us to get. Please forgive me. You can reply free via yahoo messenger.",0.9161,0.023,0.718,0.259
Hey i will be really pretty late... You want to go for the lesson first? I will join you. I'm only reaching tp mrt,0.7778,0.0,0.672,0.328
Bbq this sat at mine from 6ish. Ur welcome 2 come,0.4588,0.0,0.75,0.25
"I don't know, same thing that's wrong everyso often, he panicks starts goin on bout not bein good enough Û_",-0.6711,0.245,0.755,0.0
Alright. I'm out--have a good night!,0.636,0.0,0.366,0.634
Did you try making another butt.,0.0,0.0,1.0,0.0
Hope you are feeling great. Pls fill me in. Abiola,0.8316,0.0,0.38,0.62
I though we shd go out n have some fun so bar in town or something ÛÒ sound ok?,0.6705,0.0,0.732,0.268
"1) Go to write msg 2) Put on Dictionary mode 3)Cover the screen with hand, 4)Press  &lt;#&gt; . 5)Gently remove Ur hand.. Its interesting..:)",0.4939,0.0,0.873,0.127
We're finally ready fyi,0.5106,0.0,0.317,0.683
Auntie huai juan never pick up her phone,0.0,0.0,1.0,0.0
"Ya tel, wats ur problem..",0.0,0.0,1.0,0.0
i dnt wnt to tlk wid u,0.0,0.0,1.0,0.0
"We spend our days waiting for the ideal path to appear in front of us.. But what we forget is.. \paths are made by walking.. not by waiting..\"" Goodnight!""",0.4199,0.058,0.828,0.113
Its ok my arm is feeling weak cuz i got a shot so we can go another time,-0.0516,0.148,0.663,0.189
Please reserve ticket on saturday eve from chennai to thirunelvali and again from tirunelvali to chennai on sunday eve...i already see in net..no ticket available..i want to book ticket through tackle ..,0.3818,0.0,0.893,0.107
"Storming msg: Wen u lift d phne, u say \HELLO\"" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? \""Margaret Hello\"" She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person",0.0,0.0,1.0,0.0
That's ok. I popped in to ask bout something and she said you'd been in. Are you around tonght wen this girl comes?,0.296,0.0,0.905,0.095
All e best 4 ur exam later.,0.6369,0.0,0.488,0.512
Hope ur head doesn't hurt 2 much ! Am ploughing my way through a pile of ironing ! Staying in with a chinky tonight come round if you like.,0.8299,0.0,0.706,0.294
Oh k.i think most of wi and nz players unsold.,0.0,0.0,1.0,0.0
"Haha... Where got so fast lose weight, thk muz go 4 a month den got effect... Gee,later we go aust put bk e weight.",-0.4549,0.13,0.87,0.0
"I wonder how you got online, my love ? Had you gone to the net cafe ? Did you get your phone recharged ? Were you on a friends net ? I think of you, boytoy",0.8504,0.0,0.766,0.234
"Haha just kidding, papa needs drugs",0.5267,0.0,0.476,0.524
"Thk shld b can... Ya, i wana go 4 lessons... Haha, can go for one whole stretch...",0.4588,0.0,0.812,0.188
Oh ok..,0.0,0.0,1.0,0.0
R we still meeting 4 dinner tonight?,0.0,0.0,1.0,0.0
Thats cool! I am a gentleman and will treat you with dignity and respect.,0.8777,0.0,0.419,0.581
Shall i start from hear.,0.0,0.0,1.0,0.0
Then we wait 4 u lor... No need 2 feel bad lar...,-0.6908,0.449,0.551,0.0
No did you check? I got his detailed message now,-0.296,0.216,0.784,0.0
You have registered Sinco as Payee. Log in at icicibank.com and enter URN  &lt;#&gt;  to confirm. Beware of frauds. Do NOT share or disclose URN to anyone.,-0.6355,0.172,0.828,0.0
"No, I decided that only people who care about stuff vote and caring about stuff is for losers",0.2023,0.224,0.52,0.256
Kaiez... Enjoy ur tuition... Gee... Thk e second option sounds beta... I'll go yan jiu den msg u...,0.4939,0.0,0.833,0.167
You have registered Sinco as Payee. Log in at icicibank.com and enter URN  &lt;#&gt;  to confirm. Beware of frauds. Do NOT share or disclose URN to anyone.,-0.6355,0.172,0.828,0.0
cool. We will have fun practicing making babies!,0.7088,0.0,0.505,0.495
Actually getting ready to leave the house.,0.3182,0.138,0.575,0.287
K..k..any special today?,0.4019,0.0,0.426,0.574
Then we gotta do it after that,0.0,0.0,1.0,0.0
"I've got ten bucks, jay is being noncomittal",0.0,0.0,1.0,0.0
Where at were hungry too,0.0,0.0,1.0,0.0
Pls speak to that customer machan.,0.0772,0.0,0.794,0.206
somewhere out there beneath the pale moon light someone think in of u some where out there where dreams come true... goodnite &amp; sweet dreams,0.8126,0.0,0.714,0.286
"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da.",0.8261,0.186,0.471,0.343
So wats ur opinion abt him and how abt is character?,0.0,0.0,1.0,0.0
Jay is snickering and tells me that x is totally fucking up the chords as we speak,0.0,0.0,1.0,0.0
No..few hours before.went to hair cut .,-0.2732,0.296,0.704,0.0
No wonder... Cos i dun rem seeing a silver car... But i thk i saw a black one...,-0.296,0.155,0.845,0.0
Lmao. Take a pic and send it to me.,0.5994,0.0,0.642,0.358
"\Speak only when you feel your words are better than the silence...\"" Gud mrng:-)""",0.4404,0.0,0.818,0.182
No. She's currently in scotland for that.,-0.296,0.268,0.732,0.0
Do you work all this week ?,0.0,0.0,1.0,0.0
Lol great now im getting hungry.,0.7845,0.0,0.367,0.633
Yes.. now only saw your message..,0.0,0.0,1.0,0.0
I'll be at mu in like  &lt;#&gt;  seconds,0.3612,0.0,0.737,0.263
Ok...,0.0,0.0,1.0,0.0
THING R GOOD THANX GOT EXAMS IN MARCH IVE DONE NO REVISION? IS FRAN STILL WITH BOYF? IVE GOTTA INTERVIW 4 EXETER BIT WORRIED!x,0.3296,0.108,0.735,0.157
"Tell you what, if you make a little spreadsheet and track whose idea it was to smoke to determine who \smokes too much\"" for the entire month of february",0.0,0.0,1.0,0.0
Don't look back at the building because you have no coat and i don't want you to get more sick. Just hurry home and wear a coat to the gym!!!,-0.784,0.24,0.76,0.0
"My painful personal thought- \I always try to keep everybody happy all the time. But nobody recognises me when i am alone\""""",0.2023,0.113,0.742,0.145
Thanks for ve lovely wisheds. You rock,0.7717,0.0,0.427,0.573
You intrepid duo you! Have a great time and see you both soon. ,0.6588,0.0,0.715,0.285
I asked sen to come chennai and search for job.,0.0,0.0,1.0,0.0
Dad went out oredi... ,0.0,0.0,1.0,0.0
"I jus hope its true that  missin me cos i'm really missin him! You haven't done anything to feel guilty about, yet.",0.4926,0.105,0.672,0.224
Wat so late still early mah. Or we juz go 4 dinner lor. Aiya i dunno...,0.0,0.0,1.0,0.0
"Arms fine, how's Cardiff and uni? ",0.2023,0.0,0.735,0.265
In fact when do you leave? I think addie goes back to school tues or wed,-0.0516,0.079,0.921,0.0
"Cool breeze... Bright sun... Fresh flower... Twittering birds... All these waiting to wish u: \GOODMORNING &amp; HAVE A NICE DAY\"" :)""",0.9141,0.0,0.522,0.478
Ya:)going for restaurant..,0.0,0.0,1.0,0.0
"Its ok., i just askd did u knw tht no?",-0.296,0.239,0.761,0.0
Those ducking chinchillas,0.0,0.0,1.0,0.0
I am in a marriage function,0.0,0.0,1.0,0.0
Looks like u wil b getting a headstart im leaving here bout 2.30ish but if u r desperate for my company I could head in earlier-we were goin to meet in rummer.,-0.296,0.103,0.836,0.061
DonÛ÷t give a flying monkeys wot they think and I certainly donÛ÷t mind. Any friend of mine and all that!,0.7088,0.0,0.731,0.269
say thanks2. ,0.0,0.0,1.0,0.0
Msg me when rajini comes.,0.0,0.0,1.0,0.0
Ya! when are Ì_ taking ure practical lessons? I start in june..  ,0.0,0.0,1.0,0.0
"That's good, because I need drugs",0.4404,0.0,0.58,0.42
Stupid.its not possible,0.0,0.0,1.0,0.0
Can Ì_ all decide faster cos my sis going home liao..,0.0,0.0,1.0,0.0
U sleeping now.. Or you going to take? Haha.. I got spys wat.. Me online checking n replying mails lor..,0.0,0.0,1.0,0.0
"Fighting with the world is easy, u either win or lose bt fightng with some1 who is close to u is dificult if u lose - u lose if u win - u still lose.",-0.2023,0.311,0.444,0.245
"Yalru lyfu astne chikku.. Bt innu mundhe lyf ali halla ke bilo (marriage)program edhae, so lyf is nt yet ovr chikku..ali vargu lyfu meow meow:-D",0.0,0.0,1.0,0.0
